num_contributors,total_contributions,top1_contribution_share,top5_contribution_share,contribution_gini,median_contributions,top1_contribution_ratio,top3_contribution_ratio,contribution_entropy,contributors_to_stars_ratio,num_deployments,has_deployments,num_unique_refs,tag_based_deployment_ratio,deployment_recency_days,num_tags,stable_tag_ratio,prerelease_tag_ratio,latest_tag_is_stable,latest_tag_is_prerelease,semver_tag_ratio,num_major_versions,num_minor_versions,tag_release_velocity,num_events,num_unique_event_types,dominant_event_ratio,event_type_entropy,has_IssuesEvent,has_PullRequestEvent,has_IssueCommentEvent,recent_event_density,IssuesEvent_ratio,IssueCommentEvent_ratio,PullRequestEvent_ratio,PushEvent_ratio,WatchEvent_ratio,ForkEvent_ratio,interaction_ratio,development_ratio,external_interest_event_ratio,stargazers_count,subscribers_count,subscribers_to_stars_ratio,forks_count,network_count,forks_to_stars_ratio,open_issues_to_stars_ratio,stars_per_repo_age_day,forks_per_repo_age_day,stars_per_size,forks_per_size,primary_language_ratio,top2_ratio,top3_ratio,language_entropy,minor_lang_ratio,infra_ratio,markup_ratio,is_monolingual,compiled_ratio,repo_age_days,last_update_recency_days,last_push_recency_days,update_push_gap_days,repo_size,open_issues_count,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,archived,disabled,allow_forking,has_pull_requests,issues_per_size,is_recently_pushed_30d,is_recently_updated_90d,is_recently_pushed_90d,is_stale_365d,push_update_consistency,freshness_score,bus_factor_risk,distributed_contribution_score,contributor_depth_score,release_maturity_score,active_release_score,release_recency_score,release_quality_score,collaboration_event_score,activity_diversity_score,healthy_activity_score,non_external_activity_ratio,adoption_efficiency,issue_burden_score,fork_interest_efficiency,governance_openness_score,negative_repo_state,maintainer_activity_score,new_label
30.0,23960.0,0.1472036727879799,0.4868113522537562,0.4772982749026153,399.0,0.1472036727879799,0.3422787979966611,2.999111814058286,0.0003432101590207,30.0,1.0,1.0,0.0,0.7881660814351852,30.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0058584211555508,29.0,6.0,0.3448275862068966,1.4540135616012566,0.0,1.0,1.0,190.5254353281119,0.0,0.1724137931034483,0.0689655172413793,0.0,0.0344827586206896,0.0344827586206896,0.1724137931034483,0.0689655172413793,0.0689655172413793,87410.0,2228.0,0.0254890744766045,33839.0,33839.0,0.3871296190367235,0.0049422262898981,17.069486440223262,6.608103782756149,0.3131852382658545,0.1212432819777857,0.971283248481826,0.9845072931985824,0.9949757236817662,0.1607571439808614,0.028716751518174,0.0001796279993634,0.0048422026305823,1.0,0.0,5120.833617612639,0.086615297824074,0.3419625200462963,0.2553472222222222,279100.0,432.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0015478323181655,1,1,1,0,0.7965923549261493,0.832733098554706,0.3122509738452976,2.557631539927085,20.5746125908952,0.0,0.02011774328664653,0.5592321710953148,0.24866380403141744,0.24137931034482757,8.72408136960754,0.16091954022988506,0.9310344827586207,1.3321343666784822,37.96675240170588,1.2210319012724842,0.2,0.0,0.9321974516420498,1
30.0,10123.0,0.3049491257532352,0.8374987651881853,0.7674503605650498,57.5,0.3049491257532352,0.7124370245974514,2.0873147279774615,0.0004986204833294,30.0,1.0,24.0,0.0,567.6797464248958,30.0,0.8333333333333334,0.1666666666666666,1.0,0.0,1.0,2.0,7.0,0.0086244573734337,30.0,9.0,0.2333333333333333,1.9508816379993168,1.0,1.0,1.0,65.3621141819649,0.2333333333333333,0.2,0.1333333333333333,0.1666666666666666,0.1333333333333333,0.0333333333333333,0.4333333333333333,0.3,0.1666666666666666,60166.0,775.0,0.0128810291526775,5597.0,5597.0,0.0930259615064986,0.0149586144998836,17.296636744333885,1.6090362639702949,0.4378989352023698,0.0407359694898724,0.9739633904210486,0.9869325920897009,0.9944731235135632,0.1486088296512701,0.0260366095789514,0.0002173346826016,0.0129692016686521,1.0,0.0,3478.479711853611,0.0127326869444444,0.2405451869444444,0.2278125,137397.0,900.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0065503613616017,1,1,1,0,0.814456604734029,0.8967622973697926,0.5361997431591425,1.4507899265088828,13.972985808760368,0.8333333333333334,0.029616276265998897,0.0017584589679633818,0.3700096188187365,0.5666666666666667,17.55793474199385,0.4333333333333333,0.8333333333333334,1.349476390392974,81.78190552662521,1.0582763464522895,0.8,0.0,0.9381522015780096,1
30.0,3467.0,0.2523795788866455,0.5956158061724834,0.5386885876358041,57.0,0.2523795788866455,0.5033169887510817,2.761498603565066,0.0018067935437244,0.0,0.0,0.0,0.0,0.0,30.0,0.7,0.0333333333333333,0.0,0.0,0.7,2.0,16.0,0.0115690603780259,30.0,8.0,0.3,1.7886955947560512,1.0,1.0,1.0,0.4926252554828316,0.0333333333333333,0.2333333333333333,0.3,0.1333333333333333,0.1666666666666666,0.0666666666666666,0.2666666666666666,0.4333333333333333,0.2333333333333333,16604.0,300.0,0.018067935437244,2861.0,2861.0,0.1723078776198506,0.016441821247892,6.403089283891415,1.103302724717739,0.3692321376948564,0.0636216059952411,0.8071438746221853,0.9156838323888176,0.9399725865450758,0.7777346644109153,0.1928561253778147,0.1198829429910441,0.0,0.0,0.0296293363893482,2593.123297717199,0.1462259579398148,0.7600916986805556,0.6138657407407407,44969.0,273.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0060708488069559,1,1,1,0,0.6196302299229764,0.7202902740397694,0.39553408326122474,2.064552748901255,13.94350934275755,0.0,0.03972800530605703,1.0,0.4562691254123888,0.5666666666666667,14.30956475804841,0.4222222222222222,0.7666666666666667,1.2360994670330858,28.09376362819292,1.0124515716291809,1.0,0.0,0.8732100766409921,1
30.0,3476.0,0.5920598388952819,0.8550057537399309,0.8064633678557729,20.0,0.5920598388952819,0.8112773302646721,1.6610338507044322,0.0003064038402614,30.0,1.0,1.0,0.0,577.4169410489583,30.0,1.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0110881075312081,30.0,4.0,0.5333333333333333,1.194453006323357,0.0,1.0,1.0,26.78654472174857,0.0,0.2,0.1333333333333333,0.0,0.5333333333333333,0.1333333333333333,0.2,0.1333333333333333,0.6666666666666666,97910.0,736.0,0.0075171075477479,9206.0,9206.0,0.0940251251149014,0.001889490348279,36.187886946019525,3.4025705977433947,2.1395013438804273,0.2011668815418569,0.9994747821572604,0.9997559886968688,0.9999314130391198,0.0050207481186414,0.0005252178427395,0.000175424342251,6.858696088010789e-05,1.0,0.0,2705.601466651389,0.0185036884259259,0.4615245217592592,0.4430208333333333,45763.0,185.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.004042567139392,1,1,1,0,0.6929906879376309,0.8330247649739948,0.6992616033755275,0.6776024166567564,10.45485109491016,1.0,0.038076419384124,0.0017288566932125145,0.45173468311781084,0.3333333333333333,4.777812025293428,0.2222222222222222,0.33333333333333337,1.453957254734922,16.098415538042733,1.1548493169533847,0.8,0.0,0.897663562645877,1
30.0,7188.0,0.3547579298831386,0.6558152476349471,0.6374976813207196,84.5,0.3547579298831386,0.5377017250973846,2.534401292823014,0.0011006750807161,0.0,0.0,0.0,0.0,0.0,30.0,0.8,0.2,1.0,0.0,1.0,2.0,15.0,0.0063786182457468,30.0,10.0,0.2333333333333333,2.1153750635439814,1.0,1.0,1.0,3.636516688412812,0.1333333333333333,0.2333333333333333,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.3666666666666666,0.2,0.2666666666666666,27256.0,301.0,0.0110434399765189,4996.0,4996.0,0.1832990901085999,0.0040358086292926,5.795187296869186,1.0622525585250386,0.5169758355145859,0.0947612002579568,0.9937845010497038,0.999435239196099,0.9998839177318348,0.0400312275097881,0.0062154989502961,4.248002879698794e-05,7.36022393682549e-05,1.0,0.0,4703.212959857963,0.0516404135185185,0.6216288394444445,0.5699884259259259,52722.0,110.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0020864155381055,1,1,1,0,0.6369473707490766,0.7837796458937453,0.4961278056019291,1.6353023366879715,15.276148313929918,0.8,0.02190409343819,1.0,0.667780827551062,0.4999999999999999,21.153750635439813,0.35555555555555546,0.7333333333333334,1.2077283321905303,10.770517274852212,1.0071149083149704,0.8,0.0,0.8789824569163588,1
30.0,3412.0,0.388042203985932,0.8408558030480656,0.7936498632278233,11.0,0.388042203985932,0.6650058616647128,2.0408281230222047,0.0005220205676103,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0115337049712367,30.0,8.0,0.3333333333333333,1.8684480353008568,0.0,1.0,1.0,59.916782246879336,0.0,0.0666666666666666,0.1333333333333333,0.1666666666666666,0.3333333333333333,0.0333333333333333,0.0666666666666666,0.3,0.3666666666666666,57469.0,195.0,0.0033931336894673,2515.0,2515.0,0.0437627242513355,0.0175224903861212,22.09434969973353,0.966908933422016,1.2594288970217615,0.0551160395345269,0.9593936410231628,0.9854372362885128,0.9951759486062745,0.213178473926447,0.0406063589768371,0.02604359526535,0.0007508509745054,1.0,0.9593936410231628,2601.072255082708,0.0075907308564814,0.1836555456712963,0.1760648148148148,45631.0,1007.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.022068330740067,1,1,1,0,0.8502932724481361,0.9186534167109021,0.5908460336068776,1.248900680208196,8.533137639712045,1.0,0.03960659529153355,1.0,0.789226763158018,0.1999999999999999,14.947584282406854,0.1888888888888888,0.6333333333333334,1.393488623882042,91.88779210047734,0.9956739434688373,0.6,0.0,0.9500977574827121,1
30.0,2861.0,0.3516253058371199,0.8409646976581615,0.759792613305371,17.5,0.3516253058371199,0.7029010835372247,2.079411524912933,0.0005556070006482,30.0,1.0,26.0,0.3666666666666666,1.4016651534837965,30.0,0.9666666666666668,0.0333333333333333,1.0,0.0,1.0,1.0,16.0,0.0053855767423236,30.0,9.0,0.2666666666666666,1.895652605810359,1.0,1.0,1.0,17.763888317776225,0.0666666666666666,0.0333333333333333,0.2333333333333333,0.0666666666666666,0.2666666666666666,0.2,0.1,0.3,0.4666666666666667,53995.0,1294.0,0.0239651819612927,9924.0,9924.0,0.1837947958144272,0.0042411334382813,9.693140540058804,1.7815487863606552,3.987224929847881,0.7328311918475853,0.9935687308487138,1.0,1.0,0.038866480077179,0.0064312691512862,0.0064312691512862,0.0,1.0,0.0,5570.434037965521,0.0936907432986111,1.4018851877430556,1.3081944444444444,13542.0,229.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0169103529759267,1,1,1,0,0.4332390637222457,0.6653374423724902,0.5557089595712454,1.348237811504191,10.019587359598672,0.9666666666666668,0.01849400162191204,0.41637777795519265,0.5182433296354144,0.3333333333333332,17.060873452293233,0.24444444444444438,0.5333333333333333,1.2632954673736596,21.015603833998767,1.0669200672559824,0.6,0.0,0.8110796879074152,1
30.0,8249.0,0.0867983998060371,0.3638016729300521,0.2981977613448094,215.5,0.0867983998060371,0.2505758273730149,3.248717574765554,0.0009225375934069,0.0,0.0,0.0,0.0,0.0,30.0,0.1,0.5333333333333333,0.0,0.0,0.6333333333333333,1.0,3.0,0.0055791192575133,28.0,5.0,0.5357142857142857,1.2620979543212705,0.0,1.0,1.0,3.406988043432338,0.0,0.0357142857142857,0.5357142857142857,0.2142857142857142,0.0,0.0,0.0357142857142857,0.75,0.0,32519.0,1043.0,0.0320735569974476,15167.0,15167.0,0.4664042559734309,0.0108859436022017,6.047579304502524,2.820616725956819,0.1122552539283643,0.0523563281875673,0.888763276722001,0.9791826042008188,0.997060021875975,0.4141443926343863,0.111236723277999,0.0022635404958025,0.000147154804889,0.0,0.888763276722001,5377.192817502245,0.0098776874305555,0.009958705949074,8.101851851851852e-05,289688.0,354.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.001222004363315,1,1,1,0,0.99991898804495,0.990179209451422,0.19249808057542325,2.966734087854154,18.46657713087797,0.0,0.019158624142597343,1.0,0.3926184803214714,0.5714285714285714,6.310489771606353,0.4523809523809524,1.0,1.2094593081210359,34.072499425922906,1.120676855044155,0.4,0.0,0.9999729960149834,1
30.0,182519.0,0.1748530289997205,0.4086423879157786,0.338618445202965,4593.5,0.1748530289997205,0.3207063374224053,3.1529715908828746,0.0007856899667391,30.0,1.0,3.0,0.0,0.1678415958680555,30.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0087296873372374,30.0,7.0,0.3333333333333333,1.6745895669999096,0.0,1.0,1.0,4242.225859247135,0.0,0.1333333333333333,0.1,0.1,0.0333333333333333,0.0,0.1333333333333333,0.2,0.0333333333333333,38183.0,561.0,0.0146924023780216,17043.0,17043.0,0.4463504701044967,0.9375638373097976,11.110855053257858,4.959335376284568,0.0095911304336468,0.0042810055778917,0.4122833032711395,0.7173904729832138,0.8444199102761134,1.4760787840761127,0.5877166967288605,0.0002291029677707,0.0013217156675653,0.0,0.4321397087292302,3436.5491958783105,0.002772267199074,0.0028648597916666,9.25925925925926e-05,3981074.0,35799.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0089922970535086,1,1,1,0,0.9999074159800019,0.9971893606015525,0.2567357371013428,2.6016649578669364,28.957492748453948,0.0,0.02997763461522924,0.8562805123041546,0.3781907259735129,0.2333333333333333,11.722126968999367,0.18888888888888888,0.9666666666666667,1.2956434505663788,3393.2148666501794,1.1965844220885327,0.4,0.0,0.9999691386600006,1
30.0,1712.0,0.8960280373831776,0.9398364485981308,0.9012461059190032,4.0,0.8960280373831776,0.9287383177570092,0.6434245846277183,0.0004736343542784,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080909054157742,30.0,2.0,0.9,0.3250829733914482,0.0,0.0,0.0,51.76442394104608,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,1.0,63340.0,283.0,0.0044679507420271,2539.0,2539.0,0.0400852541837701,0.0028733817492895,17.08259830117127,0.6847602950216902,11.57529239766082,0.4639985380116959,0.9454993022277818,0.9711087480011036,0.9921437008981306,0.2678134822047072,0.0545006977722182,0.021034952897027,0.0,0.0,0.9454993022277818,3707.8668526585766,0.0219915474652777,67.26770914005787,67.2457175925926,5472.0,182.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0332602339181286,0,1,1,0,0.014652934063492655,0.49656494381952077,0.8986370716510904,0.06689811685965762,5.526789197711985,0.0,0.027784065670468178,1.0,0.41930936193235135,0.0,0.6501659467828964,0.0,0.0,1.3452515777266425,16.461220819261534,0.9539063911409257,0.6,0.0,0.3382176446878309,0
30.0,9514.0,0.5488753416018499,0.8297246163548455,0.8024875621890546,33.0,0.5488753416018499,0.7126340130334244,1.8327641562736785,0.0003469250873094,30.0,1.0,13.0,0.0,81.29552326055556,30.0,1.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0086876145498683,30.0,9.0,0.3666666666666666,1.86660936180628,1.0,1.0,1.0,141.6238662441263,0.0333333333333333,0.3666666666666666,0.1333333333333333,0.1666666666666666,0.1,0.0,0.4,0.3,0.1,86474.0,863.0,0.009979878344936,4902.0,4902.0,0.056687559266369,0.0115526054074056,25.041759352843886,1.41955621744849,0.7189092571808621,0.0407532111235815,0.7182492263681998,0.9428283652303492,0.9833528576789414,0.7812059553448426,0.2817507736318002,0.0,0.0166471423210585,0.0,0.0,3453.191877589202,0.0995396262384259,0.0380812929050925,0.0614583333333333,120285.0,999.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0083052749719416,1,1,1,0,0.9421000981354268,0.9363936177572757,0.6756814518954523,0.826805103923337,12.109476919933426,1.0,0.029833157201746726,0.012151329262879873,0.42970058876936507,0.5333333333333332,16.79948425625652,0.41111111111111104,0.9,1.39520401273517,87.88126477003532,1.042953488350749,1.0,0.0,0.9807000327118089,1
30.0,7312.0,0.2478118161925601,0.599699124726477,0.5745714806710429,88.5,0.2478118161925601,0.4526805251641138,2.756076966755549,0.0012161504783525,30.0,1.0,1.0,0.0,6.499790467916666,30.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0293152517323725,30.0,7.0,0.3666666666666666,1.7302873079956895,1.0,1.0,1.0,241.20603015075375,0.1,0.2,0.3666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.3,0.4333333333333333,0.0666666666666666,24668.0,63.0,0.0025539160045402,988.0,988.0,0.0400518890870763,0.0182827955245662,24.104954324472235,0.965448957052804,0.0950216483567279,0.0038057965208548,0.860971571095975,0.9317753959754096,0.9660625953009097,0.5971543313632599,0.139028428904025,0.0003644842636411,0.0207188836570535,0.0,0.860971571095975,1023.3580892045024,0.0032975378356481,0.0011679082060185,0.0021296296296296,259604.0,451.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0017372613673132,1,1,1,0,0.9978748960546984,0.9977733771968689,0.4111916484318015,2.0730885280573745,15.433157933117213,0.0,0.10066819934522818,0.13333705845221908,0.3559570426444181,0.6666666666666666,12.112011155969826,0.4666666666666666,0.9333333333333333,1.4587622286472561,44.59472978406616,0.9947924548644792,0.8,0.0,0.9992916320182328,1
30.0,2513.0,0.3720652606446478,0.7946677278153601,0.7437193261705795,20.0,0.3720652606446478,0.6565857540787903,2.196603753324775,0.0006813690976401,30.0,1.0,19.0,0.0,380.4621273160648,30.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0093646986682466,29.0,6.0,0.3448275862068966,1.5042037626413205,1.0,1.0,1.0,3.425988342123002,0.3448275862068966,0.1034482758620689,0.0344827586206896,0.0689655172413793,0.3448275862068966,0.1034482758620689,0.4482758620689655,0.1034482758620689,0.4482758620689655,44029.0,444.0,0.0100842626450748,2274.0,2274.0,0.0516477776011265,0.0134002589202571,13.743943922141,0.7098441590530931,0.6926283664736974,0.035772715831865,0.8000888687793742,0.9776645904180344,0.986894215560232,0.6052135607795359,0.1999111312206256,0.0005119491306495,0.0104221588050718,0.0,0.1775757216386602,3203.5200556819564,0.1568033671412037,5.003875126400463,4.84707175925926,63568.0,590.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0092813994462622,1,1,1,0,0.17102577857308282,0.5155051214181082,0.5578922934076136,1.379323805310981,10.45485109491016,1.0,0.03215825540061791,0.0026214922226641874,0.43371884529504473,0.4827586206896551,9.025222575847923,0.3448275862068965,0.5517241379310345,1.324553088895127,55.17821089269373,0.9575238423155399,0.8,0.0,0.7236752595243608,1
30.0,25046.0,0.3386967978918789,0.6424578775053901,0.633724613378051,305.0,0.3386967978918789,0.53812984109239,2.561560107059067,0.0002476473501733,30.0,1.0,3.0,1.0,0.1464847264583333,30.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0062868347347749,30.0,6.0,0.4666666666666667,1.4011421289524484,1.0,1.0,1.0,90.0531563770281,0.0333333333333333,0.2333333333333333,0.4666666666666667,0.1666666666666666,0.0333333333333333,0.0,0.2666666666666666,0.6333333333333333,0.0333333333333333,121140.0,2780.0,0.0229486544493973,17174.0,17174.0,0.1417698530625722,0.0071239887733201,25.386238659021345,3.5990033245008464,0.6041714462410103,0.0856532971581897,0.5466794628711805,0.8930036866817551,0.9474318510750768,1.080888577286862,0.4533205371288195,0.0030177815025505,0.0022752830559707,0.0,0.54709894702195,4771.87667006581,0.0193205287731481,0.0172834917361111,0.002037037037037,200506.0,863.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0043041106001815,1,1,1,0,0.997967104047311,0.9820279154474285,0.48621070563496493,1.6939679011905826,19.654718003886288,1.0,0.021588910035929772,0.8722314191564967,0.6908826522268025,0.7333333333333333,8.40685277371469,0.5444444444444444,0.9666666666666667,1.3817529575749432,73.73099955683372,1.1511402604595649,0.6,0.0,0.9993223680157705,1
30.0,55550.0,0.086066606660666,0.335085508550855,0.3009300930093008,1350.0,0.086066606660666,0.2174077407740774,3.2526422038401814,0.0003914456086326,30.0,1.0,30.0,0.0,0.0382285488888888,30.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0050586883478346,30.0,7.0,0.7,1.1139606343516186,0.0,1.0,1.0,2.342769185715978,0.0,0.0666666666666666,0.7,0.0333333333333333,0.0333333333333333,0.0,0.0666666666666666,0.7333333333333333,0.0333333333333333,76639.0,2613.0,0.0340949125119064,25855.0,25855.0,0.3373608737065984,0.074335521079346,12.92309387632341,4.359746241108858,0.0470368081328586,0.0158683786880708,0.9929420822942732,0.9952718001228776,0.9969760880350648,0.0551833114655232,0.0070579177057268,0.000869511361503,3.157710074463617e-05,1.0,0.9942018135911544,5930.391029592801,0.0192934816898148,0.0138999631712962,0.0053935185185185,1629341.0,5697.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0034965056424652,1,1,1,0,0.9946354154675017,0.9836811539671666,0.1934983498349834,2.9726983266743865,24.754241322802624,1.0,0.017371471057942123,0.9631790621344396,0.7081479358559588,0.7666666666666666,7.79772444046133,0.5222222222222221,0.9666666666666667,1.2945025334829212,506.5407321600731,1.1694388120030852,0.6,0.0,0.998211805155834,1
30.0,27432.0,0.1673592884222805,0.5279235928842229,0.5538495188101487,377.5,0.1673592884222805,0.3926800816564596,2.8601643270191173,0.0014326647564469,30.0,1.0,30.0,0.0,2987.7960016229745,30.0,0.6666666666666666,0.2666666666666666,0.0,0.0,0.9333333333333332,5.0,5.0,0.0063896961407229,30.0,5.0,0.6333333333333333,1.1204977198541093,0.0,1.0,1.0,480.0,0.0,0.1333333333333333,0.6333333333333333,0.0333333333333333,0.0,0.0,0.1333333333333333,0.6666666666666666,0.0,20940.0,481.0,0.0229703915950334,2329.0,2329.0,0.1112225405921681,0.0462750716332378,4.460007906224614,0.4960534103914578,0.0413673754830144,0.004600984598851,0.9440284692462336,0.9671943281554952,0.985779948912324,0.3010928031716307,0.0559715307537663,0.0052545123474108,0.0002857438000111,0.0,0.9671943281554952,4695.058941570636,0.1196823113773148,0.0672517558217592,0.0524305555555555,506196.0,969.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0019142782637555,1,1,1,0,0.9501814582645992,0.9150482587702433,0.3606044036162146,2.381489260478407,20.38489003732041,0.0,0.021942134787790557,0.00033458288871404424,0.06801007172363303,0.7666666666666666,5.602488599270546,0.5222222222222221,1.0,1.1767979759972196,97.39217877944763,0.9170793800810986,0.6,0.0,0.9833938194215331,1
30.0,15529.0,0.1248631592504346,0.5223130916350055,0.5219889668791722,321.5,0.1248631592504346,0.347672097366218,2.9338581475678,0.0001225405098502,30.0,1.0,30.0,0.0,363.22724168309026,30.0,1.0,0.0,1.0,0.0,1.0,4.0,10.0,0.0063434696346346,29.0,5.0,0.3793103448275862,1.5046886338207912,1.0,1.0,1.0,75.74823145292943,0.1724137931034483,0.2068965517241379,0.1379310344827586,0.0,0.3793103448275862,0.1034482758620689,0.3793103448275862,0.1379310344827586,0.4827586206896552,244817.0,6632.0,0.0270896220442207,50995.0,50995.0,0.2082984433270565,0.0052120563522957,51.76630685141185,10.78284113393983,0.2529075112860404,0.0526802409066022,0.6819810922818309,0.9706899076643474,0.9852174087188788,0.7536858468239076,0.318018907718169,0.0011138606115907,0.0258567364222031,0.0,0.0,4729.273052022951,0.0260728562847222,3.5822302636921295,3.5561574074074076,968010.0,1276.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0013181682007417,1,1,1,0,0.21948319835794047,0.5964120021720041,0.32342606306480337,2.567527350469857,19.835064261620353,1.0,0.021783393557375283,0.0027455387339480994,0.40165584233838486,0.5172413793103448,7.523443169103956,0.3448275862068965,0.5172413793103448,1.4663607038948072,102.83463877351232,1.2809698713821474,0.4,0.0,0.7398277327859802,1
30.0,2698.0,0.2401779095626389,0.7083024462564863,0.6561403508771928,27.5,0.2401779095626389,0.5982209043736101,2.5083239016115866,0.0009407927747114,30.0,1.0,29.0,0.0,1708.627044768102,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085106061990117,30.0,8.0,0.3333333333333333,1.8684480353008568,1.0,1.0,1.0,15.09223029625489,0.0333333333333333,0.0666666666666666,0.0666666666666666,0.1333333333333333,0.3333333333333333,0.1,0.1,0.2,0.4333333333333333,31888.0,316.0,0.0099096838936276,3036.0,3036.0,0.0952082288008028,0.0131083793276467,9.046207015802912,0.8612733473399913,1.8922383099928792,0.1801566579634465,1.0,1.0,1.0,-0.0,0.0,0.0,0.0,1.0,1.0,3525.0132949033796,0.1380865700462963,0.12147777375,0.0166087962962962,16852.0,418.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0248041775456919,1,1,1,0,0.9836625490977402,0.8851742015315787,0.4481591302199158,1.9058799104165136,11.503527771953486,0.0,0.029225312789818145,0.0005849228947683396,0.09063085067553478,0.1666666666666665,14.947584282406854,0.15555555555555553,0.5666666666666667,1.2695585191433096,40.30851869148054,0.9816873837614941,0.6,0.0,0.9945541830325801,1
30.0,15728.0,0.6009664292980671,0.824707527975585,0.8000551034248897,101.0,0.6009664292980671,0.7623982706002035,1.7282735170258137,0.0004562182548131,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0058032367451079,30.0,7.0,0.4,1.545786495604619,0.0,1.0,1.0,151.66764189584552,0.0,0.3,0.1,0.4,0.0333333333333333,0.0,0.3,0.5,0.0333333333333333,65758.0,1409.0,0.0214270507010553,9356.0,9356.0,0.1422792664010462,0.0030414550320873,12.720308062826945,1.8098360995743312,0.8103365414238006,0.1152940886517393,0.966710394570355,0.9970166896939984,0.9984332309812072,0.1590271846547613,0.0332896054296449,0.0,0.0303405642442318,1.0,0.0,5169.528888294989,0.0957632949884259,0.0323373690625,0.0634259259259259,81149.0,200.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0024646021515976,1,1,1,0,0.9403569873748366,0.9406407182226135,0.7005107663614785,0.6896391526483983,15.882097461909854,1.0,0.019928240727298555,1.0,0.7283333433517662,0.4,10.820505469232334,0.4000000000000001,0.9666666666666667,1.2973746791524914,18.02816605027142,1.069344129699275,0.8,0.0,0.9801189957916122,1
30.0,16605.0,0.1314062029509184,0.4691358024691358,0.420264980427582,348.5,0.1314062029509184,0.3666365552544414,3.0724130104884164,0.0010746525290156,30.0,1.0,13.0,0.0,0.2289344203356481,30.0,1.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0084333232551467,30.0,6.0,0.3,1.6416437740035383,1.0,1.0,1.0,215.49717326238775,0.0333333333333333,0.1666666666666666,0.2333333333333333,0.1,0.0,0.0,0.2,0.3333333333333333,0.0,27916.0,564.0,0.0202034675454936,5354.0,5354.0,0.1917896546783206,0.0644433299899699,7.847488399689199,1.5050670902685188,0.0932161508768649,0.0178778933871161,0.8773440722913646,0.9242870220014068,0.9432770837665092,0.6192574878985788,0.1226559277086354,0.0043667487176716,0.0001258383189488,0.0,0.9290362997991736,3557.316504003032,0.0132632622916666,0.0133327067361111,6.944444444444444e-05,299476.0,1799.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0060071591713526,1,1,1,0,0.9999305603777515,0.9868765323301496,0.2758355916892502,2.668678882883133,20.111158293809737,1.0,0.028959924149460792,0.8137130700000077,0.6941856713992566,0.43333333333333324,9.84986264402123,0.3222222222222222,1.0,1.2518754712916387,175.73523138114516,1.0499505926522368,0.8,0.0,0.9999768534592505,1
